NIR;FWI;DataAlerta;NIRAnt;AAAnt;FWIAnt
3;4.519907046;22-04-2019;15;43.4551;3.094198632
2;0.356843425;23-04-2019;3;0.055;4.519907046
2;0.706713471;26-04-2019;0;0;0
11;2.062852033;27-04-2019;2;0.0318;0.706713471
7;4.827700354;28-04-2019;11;1.7209;2.062852033
12;3.803365841;29-04-2019;7;1.7835;4.827700354
13;4.810698653;30-04-2019;12;17.03164404;3.803365841
20;6.797355355;01-05-2019;13;4.2489;4.810698653
17;8.475302111;02-05-2019;20;19.80692;6.797355355
32;10.64760098;03-05-2019;17;11.52;8.475302111
30;8.909470193;04-05-2019;32;56.3667;10.64760098
29;8.530160837;05-05-2019;30;18.86953;8.909470193
16;7.048416177;06-05-2019;29;10.251;8.530160837
2;3.365477658;07-05-2019;16;4.8591;7.048416177
1;3.270097826;08-05-2019;2;0.0426;3.365477658
2;0.302598114;10-05-2019;0;0;0
13;8.706471103;11-05-2019;2;0.0277;0.302598114
45;14.48819224;12-05-2019;13;11.4782;8.706471103
44;18.40485485;13-05-2019;45;11.754;14.48819224
41;17.50830164;14-05-2019;44;33.4715;18.40485485
28;18.56961628;15-05-2019;41;39.75766737;17.50830164
37;19.84669488;16-05-2019;28;10.5406;18.56961628
37;14.2777598;17-05-2019;37;4.15353;19.84669488
38;15.9335862;18-05-2019;37;10.7928;14.2777598
29;11.69325413;19-05-2019;38;20.3636;15.9335862
24;13.15408079;20-05-2019;29;15.76;11.69325413
43;11.51183923;21-05-2019;24;7.4027;13.15408079
44;12.0252807;22-05-2019;43;24.33376308;11.51183923
36;19.86686188;23-05-2019;44;14.3524;12.0252807
67;24.98695241;24-05-2019;36;19.0856;19.86686188
74;22.98038035;25-05-2019;67;137.344673;24.98695241
72;21.60331365;26-05-2019;74;197.44653;22.98038035
51;25.78649731;27-05-2019;72;21.90659104;21.60331365
71;25.72848141;28-05-2019;51;89.92671618;25.78649731
91;32.68073112;29-05-2019;71;187.33892;25.72848141
101;37.78580451;30-05-2019;91;159.718775;32.68073112
81;31.8080219;31-05-2019;101;121.4205179;37.78580451
68;30.8541013;01-06-2019;81;47.5136;31.8080219
66;31.25823125;02-06-2019;68;74.00633011;30.8541013
56;31.54392334;03-06-2019;66;173.738721;31.25823125
20;19.62574915;04-06-2019;56;408.2628987;31.54392334
43;25.82404679;05-06-2019;20;7.00867;19.62574915
25;32.61306318;06-06-2019;43;116.9502781;25.82404679
21;11.18141825;07-06-2019;25;135.4913876;32.61306318
32;18.33887966;08-06-2019;21;4.3574;11.18141825
52;19.04971146;09-06-2019;32;5.3272;18.33887966
43;19.53766113;10-06-2019;52;14.49553;19.04971146
64;28.70476295;11-06-2019;43;614.25472;19.53766113
56;28.01390362;12-06-2019;64;174.1774735;28.70476295
52;24.17512105;13-06-2019;56;90.229687;28.01390362
35;21.51503257;14-06-2019;52;21.88986;24.17512105
43;13.05124926;15-06-2019;35;27.782;21.51503257
48;17.10978606;16-06-2019;43;27.8302;13.05124926
37;25.34211207;17-06-2019;48;53.2342;17.10978606
19;23.32052554;18-06-2019;37;505.4136147;25.34211207
17;6.861860533;19-06-2019;19;14.196;23.32052554
24;12.44273678;20-06-2019;17;5.0202;6.861860533
40;14.10843797;21-06-2019;24;21.1444;12.44273678
61;21.12937197;22-06-2019;40;43.68595;14.10843797
12;23.73174059;23-06-2019;61;149.70395;21.12937197
10;16.34636517;24-06-2019;12;27.728;23.73174059
26;8.02389362;25-06-2019;10;10.9213;16.34636517
12;11.38848956;26-06-2019;26;12.94063;8.02389362
30;9.989327281;27-06-2019;12;3.1624;11.38848956
45;13.68915302;28-06-2019;30;68.21949422;9.989327281
44;18.56787951;29-06-2019;45;68.7412;13.68915302
39;17.31060172;30-06-2019;44;28.5684;18.56787951
33;16.95489948;01-07-2019;39;92.54363;17.31060172
26;16.25308867;02-07-2019;33;31.00646598;16.95489948
36;20.51799157;03-07-2019;26;6.258;16.25308867
25;14.4937874;04-07-2019;36;114.3656427;20.51799157
33;18.167992;05-07-2019;25;1.9126;14.4937874
43;19.88696559;06-07-2019;33;47.3863;18.167992
31;17.79971557;07-07-2019;43;8.16135;19.88696559
35;17.07136264;08-07-2019;31;1.5688;17.79971557
43;9.016228071;09-07-2019;35;12.925;17.07136264
48;17.81452917;10-07-2019;43;47.6591;9.016228071
59;21.86350611;11-07-2019;48;11.7369;17.81452917
49;18.91566913;12-07-2019;59;65.6992;21.86350611
32;5.400345689;13-07-2019;49;17.7112;18.91566913
41;7.370016503;14-07-2019;32;7.5204;5.400345689
44;11.48561849;15-07-2019;41;8.6962;7.370016503
41;14.67303182;16-07-2019;44;9.5267;11.48561849
50;13.20873167;17-07-2019;41;284.9785;14.67303182
65;18.90754671;18-07-2019;50;189.1657;13.20873167
74;21.70186571;19-07-2019;65;45.3851;18.90754671
73;22.76522771;20-07-2019;74;376.1396163;21.70186571
78;18.45498561;21-07-2019;73;9617.657606;22.76522771
100;19.26081964;22-07-2019;78;920.9484942;18.45498561
75;20.46294252;23-07-2019;100;276.7735175;19.26081964
64;20.76165727;24-07-2019;75;117.3270763;20.46294252
24;19.91720736;25-07-2019;64;887.5894;20.76165727
35;29.50079044;26-07-2019;24;55.63879314;19.91720736
22;12.23862987;27-07-2019;35;549.3210495;29.50079044
37;8.36192823;28-07-2019;22;5.183042;12.23862987
59;21.0563846;29-07-2019;37;4.97341;8.36192823
65;31.73074691;30-07-2019;59;262.356736;21.0563846
56;24.4649709;31-07-2019;65;110.5138497;31.73074691
70;27.52815022;01-08-2019;56;15.27025;24.4649709
56;20.20056774;02-08-2019;70;806.9476702;27.52815022
62;25.95689402;03-08-2019;56;13.1472;20.20056774
66;23.41669979;04-08-2019;62;685.7528295;25.95689402
64;23.0834592;05-08-2019;66;408.3895;23.41669979
48;23.21350135;06-08-2019;64;90.79820063;23.0834592
10;8.493756691;07-08-2019;48;35.7005;23.21350135
12;10.28552247;08-08-2019;10;0.456;8.493756691
13;1.55164915;09-08-2019;12;5.4048;10.28552247
18;13.83444529;10-08-2019;13;2.27163;1.55164915
40;22.81099783;11-08-2019;18;7.04795;13.83444529
26;29.10859514;12-08-2019;40;127.1425842;22.81099783
43;26.67425645;13-08-2019;26;26.45255318;29.10859514
55;27.31062111;14-08-2019;43;96.62772315;26.67425645
65;25.68405865;15-08-2019;55;69.85268;27.31062111
64;24.28401847;16-08-2019;65;92.199;25.68405865
60;19.64785091;17-08-2019;64;144.300177;24.28401847
41;19.14004738;18-08-2019;60;134.5199;19.64785091
45;18.18668269;19-08-2019;41;31.83692;19.14004738
49;22.45390585;20-08-2019;45;38.9601;18.18668269
63;19.68331605;21-08-2019;49;59.2761;22.45390585
72;26.7087348;22-08-2019;63;198.2298;19.68331605
69;23.19557194;23-08-2019;72;71.6227;26.7087348
80;27.40012764;24-08-2019;69;155.2356;23.19557194
126;16.37259764;25-08-2019;80;73.5966;27.40012764
37;8.488266723;26-08-2019;126;30.50565;16.37259764
49;7.15653187;27-08-2019;37;49.2559;8.488266723
30;11.64660066;28-08-2019;49;12.0491;7.15653187
49;16.00445899;29-08-2019;30;35.29686;11.64660066
53;17.72389729;30-08-2019;49;661.6095;16.00445899
56;18.82965828;31-08-2019;53;366.9257;17.72389729
68;19.29002292;01-09-2019;56;81.3182;18.82965828
88;20.12541348;02-09-2019;68;143.202624;19.29002292
100;21.26212174;03-09-2019;88;355.7637;20.12541348
106;25.61269711;04-09-2019;100;254.8571;21.26212174
174;35.7699526;05-09-2019;106;894.7739;25.61269711
159;30.75856726;06-09-2019;174;3143.3705;35.7699526
157;32.45097143;07-09-2019;159;776.4956;30.75856726
140;24.68255851;08-09-2019;157;639.8610789;32.45097143
86;27.57527192;09-09-2019;140;1150.26965;24.68255851
143;33.96062349;10-09-2019;86;49.7898;27.57527192
108;31.78090526;11-09-2019;143;771.218474;33.96062349
125;32.49486537;12-09-2019;108;436.0239443;31.78090526
165;36.53447703;13-09-2019;125;613.7818878;32.49486537
123;28.97822217;14-09-2019;165;2624.393441;36.53447703
95;20.82252639;15-09-2019;123;612.6433887;28.97822217
28;12.20528803;16-09-2019;95;108.4985047;20.82252639
51;12.55294164;17-09-2019;28;7.2762;12.20528803
42;7.592863159;18-09-2019;51;73.5018;12.55294164
37;6.031128625;19-09-2019;42;32.8137;7.592863159
36;5.927980319;20-09-2019;37;8.058;6.031128625
8;2.19618725;21-09-2019;36;7.2936;5.927980319
5;2.074674524;22-09-2019;8;2.0008;2.19618725
9;2.835576116;23-09-2019;5;0.1306;2.074674524
10;9.683610594;24-09-2019;9;1.7173;2.835576116
21;12.50706256;25-09-2019;10;9.4827;9.683610594
29;12.03309945;26-09-2019;21;10.083;12.50706256
25;15.97634563;27-09-2019;29;20.3589;12.03309945
30;13.25144553;28-09-2019;25;6.8916;15.97634563
25;15.92544359;29-09-2019;30;9.2481;13.25144553
22;11.54097461;30-09-2019;25;14.8195;15.92544359
27;19.43501854;01-10-2019;22;2.471;11.54097461
22;13.33530429;02-10-2019;27;31.6432;19.43501854
27;15.79269912;03-10-2019;22;7.6653;13.33530429
26;15.54036351;04-10-2019;27;12.4387;15.79269912
30;14.15808181;05-10-2019;26;13.6923;15.54036351
35;13.53030943;06-10-2019;30;43.8879;14.15808181
36;17.34080011;07-10-2019;35;7.7992;13.53030943
29;20.13412797;08-10-2019;36;35.7963;17.34080011
50;24.04768746;09-10-2019;29;20.6384;20.13412797
44;17.98219735;10-10-2019;50;103.3172812;24.04768746
50;16.15495853;11-10-2019;44;41.85120533;17.98219735
81;22.6382185;12-10-2019;50;48.7904;16.15495853
43;12.98406876;13-10-2019;81;165.4364;22.6382185
3;0.908175376;14-10-2019;43;16.1327;12.98406876
11;2.286269762;15-10-2019;3;0.053;0.908175376
19;6.261440777;16-10-2019;11;3.9427;2.286269762
5;3.3548011;17-10-2019;19;10.6813;6.261440777
8;3.264025065;18-10-2019;5;3.5375;3.3548011
4;0.14409326;20-10-2019;0;0;0
6;0.924243669;21-10-2019;4;20.1895;0.14409326
16;4.161862938;22-10-2019;6;2.3443;0.924243669
9;6.207064209;23-10-2019;16;17.6945;4.161862938
16;4.823365117;24-10-2019;9;2.6288;6.207064209
34;5.311613672;25-10-2019;16;4.6571;4.823365117
44;7.318208151;26-10-2019;34;16.3285;5.311613672
29;5.856457009;27-10-2019;44;54.49709823;7.318208151
6;6.592929732;28-10-2019;29;21.9241;5.856457009
5;4.248992795;29-10-2019;6;0.5396;6.592929732
3;6.71744625;30-10-2019;5;5.3732;4.248992795
2;1.963458851;31-10-2019;3;0.2032;6.71744625
2;6.59573854;01-11-2019;2;0.0656;1.963458851
3;3.13847375;02-11-2019;2;0.6454;6.59573854
3;9.847600237;03-11-2019;3;9.4812;3.13847375
3;6.461416648;04-11-2019;3;0.4137;9.847600237
1;0.719667029;05-11-2019;3;3.764;6.461416648
2;7.577411983;06-11-2019;1;6.9851;0.719667029
4;8.61836321;07-11-2019;2;0.294;7.577411983
6;5.180109295;08-11-2019;4;7.6127;8.61836321
3;17.53595362;09-11-2019;6;4.7174;5.180109295
3;11.7565979;10-11-2019;3;1.2584;17.53595362
6;6.02261622;12-11-2019;0;0;0
1;0.011574728;13-11-2019;6;0.8119;6.02261622
1;11.57729303;14-11-2019;1;0.002;0.011574728
2;1.337257344;15-11-2019;1;0.0098;11.57729303
11;10.23234191;16-11-2019;2;0.025;1.337257344
1;0.751666253;17-11-2019;11;6.9178;10.23234191
1;5.838229677;18-11-2019;1;0.6471;0.751666253
1;3.85177848;19-11-2019;1;0.2828;5.838229677
1;2.708989192;26-11-2019;0;0;0
1;0.531296871;29-11-2019;0;0;0
1;0.520928298;02-12-2019;0;0;0
1;0.97369079;03-12-2019;1;0.0005;0.520928298
1;0.660084118;04-12-2019;1;0.8522;0.97369079
2;2.553065095;05-12-2019;1;0.015;0.660084118
3;3.290776951;06-12-2019;2;0.0379;2.553065095
2;2.023124799;07-12-2019;3;0.0653;3.290776951
2;0.799373301;08-12-2019;2;1.0131;2.023124799
3;0.231627257;10-12-2019;0;0;0
5;2.023536693;11-12-2019;3;0.0026;0.231627257
3;2.764756736;13-12-2019;0;0;0
1;0.816234206;15-12-2019;0;0;0
1;0.973357324;26-12-2019;0;0;0
1;0.720450429;27-12-2019;1;0.09;0.973357324
4;0.878965332;28-12-2019;1;0.0088;0.720450429
4;2.357794052;29-12-2019;4;4.3002;0.878965332
4;2.118149227;30-12-2019;4;10.6919;2.357794052
4;0.905350274;31-12-2019;4;1.0299;2.118149227
2;0.95947131;01-01-2020;4;0.08;0.905350274
3;1.058390615;02-01-2020;2;0.5002;0.95947131
5;1.962776966;04-01-2020;0;0;0
1;1.908986056;05-01-2020;5;1.4992;1.962776966
3;1.042206363;06-01-2020;1;0.01;1.908986056
2;1.415472728;07-01-2020;3;0.0016;1.042206363
2;1.836723657;08-01-2020;2;0.102;1.415472728
2;2.569386484;10-01-2020;0;0;0
3;0.688971375;11-01-2020;2;0.4862;2.569386484
2;2.613630622;12-01-2020;3;0.0751;0.688971375
2;3.277514605;13-01-2020;2;0.6203;2.613630622
3;1.86947174;14-01-2020;2;0.142;3.277514605
1;0.738083034;16-01-2020;0;0;0
1;0.007613747;17-01-2020;1;0.0032;0.738083034
4;0.433019491;19-01-2020;0;0;0
5;1.045775453;20-01-2020;4;5.5531;0.433019491
11;1.851422587;21-01-2020;5;5.15669;1.045775453
7;2.428307203;22-01-2020;11;21.9235;1.851422587
4;0.417774123;23-01-2020;7;4.6659;2.428307203
4;0.119232055;25-01-2020;0;0;0
2;0.300783872;26-01-2020;4;0.106;0.119232055
5;0.817749443;05-02-2020;0;0;0
5;1.323904611;06-02-2020;5;3.361;0.817749443
3;2.523958281;07-02-2020;5;0.745;1.323904611
1;0.108324419;09-02-2020;0;0;0
1;0.438832381;11-02-2020;0;0;0
1;0.499528615;14-02-2020;0;0;0
2;0.972336801;15-02-2020;1;0.01;0.499528615
2;2.209742509;17-02-2020;0;0;0
2;6.507866503;18-02-2020;2;0.146;2.209742509
3;5.918551191;19-02-2020;2;0.1576;6.507866503
7;3.60881189;20-02-2020;3;0.0076;5.918551191
12;3.458877761;21-02-2020;7;3.3528;3.60881189
13;5.050419299;22-02-2020;12;3.2766;3.458877761
25;4.057838538;23-02-2020;13;8.2622;5.050419299
20;4.208713263;24-02-2020;25;34.0767;4.057838538
2;3.273736602;25-02-2020;20;58.85799918;4.208713263
7;5.159475915;26-02-2020;2;4.93;3.273736602
9;6.498384778;27-02-2020;7;4.1178;5.159475915
18;4.277528599;28-02-2020;9;5.2318;6.498384778
2;6.231597534;29-02-2020;18;13.9155;4.277528599
2;1.117624136;01-03-2020;2;0.02;6.231597534
1;2.585537574;02-03-2020;2;0.0036;1.117624136
2;1.027834904;04-03-2020;0;0;0
4;11.82129666;06-03-2020;0;0;0
8;4.401260808;07-03-2020;4;0.5064;11.82129666
4;7.590776253;08-03-2020;8;0.4139;4.401260808
2;13.74490215;09-03-2020;4;1.2894;7.590776253
9;5.760637156;10-03-2020;2;0.016;13.74490215
11;5.74609629;11-03-2020;9;0.5503;5.760637156
16;4.386966357;12-03-2020;11;3.6292;5.74609629
9;4.234482868;13-03-2020;16;3.69275;4.386966357
30;3.777885652;14-03-2020;9;9.614159619;4.234482868
5;8.00762748;15-03-2020;30;36.24316597;3.777885652
22;13.59816191;16-03-2020;5;0.1;8.00762748
18;9.052853398;17-03-2020;22;8.9314;13.59816191
19;7.90033469;18-03-2020;18;64.9464;9.052853398
15;2.795738538;19-03-2020;19;11.3403;7.90033469
2;0.329736147;22-03-2020;0;0;0
2;0.438249582;23-03-2020;2;0.1018;0.329736147
2;0.428334435;24-03-2020;2;24.3208;0.438249582
10;1.298600592;25-03-2020;2;3.0486;0.428334435
21;2.784078635;26-03-2020;10;10.2194;1.298600592
15;4.208149847;27-03-2020;21;136.9673;2.784078635
22;4.594497829;28-03-2020;15;56.81121577;4.208149847
31;4.629922819;29-03-2020;22;18.682;4.594497829
31;8.254277079;30-03-2020;31;108.0984355;4.629922819
6;2.300764153;31-03-2020;31;89.6251;8.254277079
3;0.267227603;01-04-2020;6;2.4896;2.300764153
8;0.480023082;02-04-2020;3;0.125;0.267227603
15;1.309113697;03-04-2020;8;14.137;0.480023082
28;7.825453525;04-04-2020;15;11.529;1.309113697
2;0.0033127;05-04-2020;28;47.1429;7.825453525
1;0.201763714;08-04-2020;0;0;0
1;0.002541972;10-04-2020;0;0;0
1;0.069831006;11-04-2020;1;0.0037;0.002541972
3;0.325583728;12-04-2020;1;0.0005;0.069831006
1;0.902315037;14-04-2020;0;0;0
2;0.001179239;18-04-2020;0;0;0
1;1.978789203;19-04-2020;2;0.03;0.001179239
6;0.475434173;23-04-2020;0;0;0
3;0.676870479;24-04-2020;6;1.089;0.475434173
2;1.729083108;25-04-2020;3;2.4327;0.676870479
2;0.81821458;26-04-2020;2;0.015;1.729083108
1;0.503862645;27-04-2020;2;0.031;0.81821458
4;1.636826998;28-04-2020;1;0.005;0.503862645
1;2.988798461;29-04-2020;4;1.3114;1.636826998
1;0.083651768;30-04-2020;1;0.0374;2.988798461
3;1.295093298;01-05-2020;1;0.0105;0.083651768
6;1.982399052;02-05-2020;3;1.41;1.295093298
14;6.909931142;03-05-2020;6;1.1226;1.982399052
6;6.989998614;04-05-2020;14;30.8128;6.909931142
6;1.855727851;05-05-2020;6;2.6644;6.989998614
17;3.989262939;06-05-2020;6;0.3959;1.855727851
8;2.152615948;07-05-2020;17;4.619308;3.989262939
6;1.027223874;08-05-2020;8;1.0471;2.152615948
2;0.60241007;09-05-2020;6;0.445;1.027223874
1;0.369029632;10-05-2020;2;0.508;0.60241007
1;5.045509948;11-05-2020;1;0.002;0.369029632
2;0.048782762;12-05-2020;1;0.0068;5.045509948
1;0.265817887;15-05-2020;0;0;0
8;0.416143809;16-05-2020;1;0.001;0.265817887
18;2.697135627;17-05-2020;8;2.9181;0.416143809
21;4.373196112;18-05-2020;18;4.9926;2.697135627
16;5.670160191;19-05-2020;21;2.9513;4.373196112
15;6.933597281;20-05-2020;16;4.524;5.670160191
21;7.524831311;21-05-2020;15;2.0117;6.933597281
18;8.16155328;22-05-2020;21;3.7872;7.524831311
28;9.506474586;23-05-2020;18;5.2763;8.16155328
26;7.90043856;24-05-2020;28;10.9765;9.506474586
29;10.28999045;25-05-2020;26;5.0503;7.90043856
26;15.94468082;26-05-2020;29;4.5587;10.28999045
36;15.7764819;27-05-2020;26;11.4269;15.94468082
46;15.33159305;28-05-2020;36;4.1465;15.7764819
27;14.78837466;29-05-2020;46;22.9873;15.33159305
30;10.18367106;30-05-2020;27;6.5645;14.78837466
31;9.700390897;31-05-2020;30;11.1287;10.18367106
7;6.998845602;01-06-2020;31;2.1337;9.700390897
5;3.338547837;02-06-2020;7;0.1272;6.998845602
15;8.809459532;03-06-2020;5;0.215;3.338547837
25;5.373968686;04-06-2020;15;2.7856;8.809459532
26;6.951599429;05-06-2020;25;2.1245;5.373968686
19;11.01041995;06-06-2020;26;2.2479;6.951599429
30;8.209217373;07-06-2020;19;42.8627;11.01041995
40;15.91874569;08-06-2020;30;17.58418;8.209217373
30;16.98150511;09-06-2020;40;9.3044;15.91874569
37;14.82540188;10-06-2020;30;4.8963;16.98150511
6;12.35579771;11-06-2020;37;88.3293;14.82540188
10;7.975345086;12-06-2020;6;5.7556;12.35579771
19;2.840153854;13-06-2020;10;8.647388;7.975345086
25;9.775965452;14-06-2020;19;4.01;2.840153854
26;10.34390779;15-06-2020;25;15.34373;9.775965452
21;6.117108693;16-06-2020;26;13.4924;10.34390779
28;8.079243082;17-06-2020;21;14.0377;6.117108693
34;16.64665099;18-06-2020;28;9.5459;8.079243082
32;13.9113569;19-06-2020;34;41.9866;16.64665099
49;14.22739112;20-06-2020;32;2328.20417;13.9113569
35;19.44049771;21-06-2020;49;24.51084461;14.22739112
57;16.82535007;22-06-2020;35;9.24922;19.44049771
63;15.71704718;23-06-2020;57;113.9199;16.82535007
42;17.19800952;24-06-2020;63;41.03859613;15.71704718
28;13.93307289;25-06-2020;42;37.22117715;17.19800952
33;15.43780898;26-06-2020;28;15.8883;13.93307289
23;16.90607347;27-06-2020;33;26.32388825;15.43780898
33;16.77729502;28-06-2020;23;23.9524;16.90607347
51;15.23552037;29-06-2020;33;11.76814;16.77729502
42;17.70620029;30-06-2020;51;52.3985;15.23552037
49;19.65930394;01-07-2020;42;622.5823;17.70620029
80;22.5432959;02-07-2020;49;45.29357;19.65930394
56;20.39137807;03-07-2020;80;72.25839683;22.5432959
71;23.02347792;04-07-2020;56;134.6606;20.39137807
89;25.01338501;05-07-2020;71;180.3017;23.02347792
80;28.08748586;06-07-2020;89;59.41945747;25.01338501
73;26.75870708;07-07-2020;80;557.1042743;28.08748586
59;22.10439128;08-07-2020;73;18.4371;26.75870708
55;19.25219796;09-07-2020;59;12.8386;22.10439128
66;22.05964566;10-07-2020;55;101.5116;19.25219796
120;24.88869179;11-07-2020;66;797.4108;22.05964566
96;9.804098848;12-07-2020;120;86.54219065;24.88869179
103;21.03574877;13-07-2020;96;49.4431;9.804098848
96;34.48928485;14-07-2020;103;2501.80916;21.03574877
115;33.91574259;15-07-2020;96;282.6399462;34.48928485
129;32.72920336;16-07-2020;115;147.935557;33.91574259
152;36.94877591;17-07-2020;129;309.4673431;32.72920336
156;31.44089844;18-07-2020;152;1097.521225;36.94877591
118;25.64049712;19-07-2020;156;335.5834268;31.44089844
107;26.52079457;20-07-2020;118;107.8054037;25.64049712
123;26.58690797;21-07-2020;107;302.6315;26.52079457
117;14.43669686;22-07-2020;123;1037.44341;26.58690797
112;25.02323507;23-07-2020;117;364.7764988;14.43669686
130;30.17348161;24-07-2020;112;96.3882295;25.02323507
109;33.57281085;25-07-2020;130;302.7443485;30.17348161
109;26.68925989;26-07-2020;109;7216.727588;33.57281085
115;31.10438101;27-07-2020;109;33.6445;26.68925989
90;26.99193726;28-07-2020;115;153.15476;31.10438101
90;22.04112481;29-07-2020;90;40.21083581;26.99193726
91;30.63292514;30-07-2020;90;1157.260824;22.04112481
91;28.63741473;31-07-2020;91;2705.870066;30.63292514
83;31.91646318;01-08-2020;91;569.4985;28.63741473
99;31.33336423;02-08-2020;83;31.5644;31.91646318
103;33.91229156;03-08-2020;99;98.6955059;31.33336423
100;25.89011314;04-08-2020;103;190.18782;33.91229156
108;29.26436948;05-08-2020;100;50.7607;25.89011314
133;32.89407885;06-08-2020;108;69.95458674;29.26436948
90;31.00862591;07-08-2020;133;8990.386598;32.89407885
86;28.37987239;08-08-2020;90;837.2300295;31.00862591
70;26.99682462;09-08-2020;86;185.5532143;28.37987239
57;25.12277664;10-08-2020;70;86.65849476;26.99682462
50;25.79115441;11-08-2020;57;53.71342153;25.12277664
50;12.44877215;12-08-2020;50;275.3197;25.79115441
65;19.50585144;13-08-2020;50;23.7407;12.44877215
70;25.39978372;14-08-2020;65;27.7834;19.50585144
65;22.95256864;15-08-2020;70;512.2380031;25.39978372
49;17.19212782;16-08-2020;65;95.23554544;22.95256864
13;18.21119906;17-08-2020;49;39.4941;17.19212782
18;16.53240252;18-08-2020;13;3.1238;18.21119906
34;28.35153606;19-08-2020;18;495.4800292;16.53240252
16;5.102387521;20-08-2020;34;53.3998194;28.35153606
17;8.137934078;21-08-2020;16;1.2225;5.102387521
29;21.72496936;22-08-2020;17;7.29426;8.137934078
33;26.49006093;23-08-2020;29;10.4406;21.72496936
34;22.31458629;24-08-2020;33;56.17199458;26.49006093
57;26.41587196;25-08-2020;34;6.0778;22.31458629
51;22.83190686;26-08-2020;57;250.3612687;26.41587196
49;26.83725905;27-08-2020;51;38.7679867;22.83190686
76;29.52787134;28-08-2020;49;7.6742;26.83725905
53;30.39450099;29-08-2020;76;111.763014;29.52787134
68;21.13691868;30-08-2020;53;582.6119258;30.39450099
56;21.02550338;31-08-2020;68;25.5557;21.13691868
69;30.82643123;01-09-2020;56;32.7395;21.02550338
70;23.27586935;02-09-2020;69;70.9271702;30.82643123
86;24.86463511;03-09-2020;70;43.7047;23.27586935
76;28.05122747;04-09-2020;86;207.0132378;24.86463511
66;26.64669005;05-09-2020;76;1101.409899;28.05122747
98;26.03244448;06-09-2020;66;279.4311453;26.64669005
130;32.21746875;07-09-2020;98;1133.201502;26.03244448
